employee_id,age,years_at_company,monthly_salary,performance_score,overtime_hours,training_hours,projects_completed,absenteeism_days,bonus_pct,engagement_score,department,job_level,education,gender,marital_status,attrition_risk,salary_age_ratio,workload_index,loyalty_tier
1208,26,17,9084,5,1,16,13,4,12.6,5.8,Operations,Lead,Bachelors,Male,Married,0,349.38,8.2,Veteran
1209,54,20,13283,3,0,72,8,3,20.1,2.5,Risk,Junior,Other,Non-binary,Single,0,245.98,4.8,Veteran
1210,57,20,7999,3,2,51,16,3,3.6,4.9,Compliance,Junior,Bachelors,Female,Single,1,140.33,10.4,Veteran
1211,41,4,4454,4,5,11,4,2,8.0,4.7,Treasury,Mid,Masters,Non-binary,Married,0,108.63,4.4,Growing
1212,40,15,9348,5,3,47,16,4,25.1,7.5,Audit,Mid,Bachelors,Female,Single,0,233.7,10.8,Veteran
1213,56,19,14258,1,4,21,6,4,27.1,2.7,Audit,Junior,PhD,Non-binary,Divorced,1,254.61,5.2,Veteran
1214,38,4,4955,3,31,48,4,4,16.2,8.4,Treasury,Junior,Other,Male,Divorced,0,130.39,14.8,Growing
1215,55,2,6915,5,3,51,16,2,0.9,3.9,Audit,Mid,Bachelors,Non-binary,Married,0,125.73,10.8,New
1216,30,11,9249,3,4,78,13,5,27.8,5.0,Compliance,Mid,Bachelors,Female,Married,0,308.3,9.4,Veteran
1217,47,0,7838,3,1,0,5,6,21.1,8.0,Audit,Lead,PhD,Non-binary,Married,0,166.77,3.4,New
1218,23,20,5053,3,0,65,15,1,12.4,6.6,Treasury,Lead,Bachelors,Female,Married,0,219.7,9.0,Veteran
1219,30,28,11365,3,11,63,8,4,18.0,3.8,Finance,Junior,Masters,Non-binary,Single,0,378.83,9.2,Veteran
1220,30,8,14960,5,6,7,7,4,12.9,4.5,Audit,Mid,Masters,Female,Single,0,498.67,6.6,Established
1221,61,28,8588,4,11,24,14,4,14.0,3.8,Treasury,Lead,Masters,Female,Single,0,140.79,12.8,Veteran
1222,38,8,5287,4,1,65,7,6,26.6,6.4,Finance,Junior,Other,Female,Divorced,0,139.13,4.6,Established
1223,22,3,3353,5,6,72,7,3,4.8,4.0,Audit,Lead,Bachelors,Non-binary,Divorced,1,152.41,6.6,Growing
1224,46,2,8773,3,2,72,18,3,3.1,7.5,Audit,Lead,Other,Non-binary,Married,0,190.72,11.6,New
1225,61,16,11311,2,2,76,10,5,0.1,6.2,Treasury,Lead,Other,Male,Married,0,185.43,6.8,Veteran
1226,46,1,9425,3,0,69,18,2,9.4,2.3,Operations,Senior,Bachelors,Female,Single,0,204.89,10.8,New
1227,60,23,7992,3,1,78,14,1,4.4,3.8,Operations,Junior,Bachelors,Male,Single,1,133.2,8.8,Veteran
1228,56,0,6232,3,2,50,10,2,6.6,3.0,Risk,Lead,Masters,Male,Single,1,111.29,6.8,New
1229,24,7,4723,5,0,52,7,4,0.3,4.5,Operations,Junior,Other,Female,Married,1,196.79,4.2,Established
1230,58,12,10504,4,34,14,7,3,6.8,5.6,Compliance,Junior,Other,Male,Single,0,181.1,17.8,Veteran
1231,51,22,10741,3,2,49,7,1,10.0,5.6,Risk,Mid,Bachelors,Non-binary,Married,0,210.61,5.0,Veteran
1232,59,14,3362,4,1,70,5,5,0.9,7.8,Operations,Junior,Other,Male,Married,0,56.98,3.4,Veteran
1233,55,7,12769,4,1,74,1,1,18.2,2.7,Finance,Lead,PhD,Non-binary,Divorced,0,232.16,1.0,Established
1234,33,11,9722,5,7,37,14,5,17.1,9.5,Investment Banking,Junior,Bachelors,Female,Divorced,0,294.61,11.2,Veteran
1235,40,21,12198,5,0,39,18,2,2.9,4.1,Treasury,Mid,Masters,Female,Married,1,304.95,10.8,Veteran
1236,58,11,3973,4,15,65,13,1,17.9,3.7,Operations,Senior,PhD,Female,Single,1,68.5,13.8,Veteran
1237,38,13,3902,4,26,38,8,4,30.0,7.2,Finance,Senior,PhD,Male,Married,0,102.68,15.2,Veteran
1238,31,14,7553,4,2,73,8,2,28.3,8.2,Investment Banking,Mid,Masters,Female,Married,0,243.65,5.6,Veteran
1239,33,14,9508,4,4,16,10,3,0.1,4.4,Risk,Lead,PhD,Female,Married,0,288.12,7.6,Veteran
1240,37,8,13389,2,0,6,17,2,23.9,7.7,Treasury,Lead,PhD,Non-binary,Married,0,361.86,10.2,Established
1241,45,18,10118,2,8,38,6,1,10.6,9.0,Operations,Lead,PhD,Male,Divorced,0,224.84,6.8,Veteran
1242,40,25,7271,4,4,67,15,3,1.9,7.9,Risk,Junior,Other,Male,Divorced,0,181.78,10.6,Veteran
1243,29,19,4920,3,2,34,15,4,8.9,1.3,Operations,Senior,PhD,Female,Married,1,169.66,9.8,Veteran
1244,52,28,11690,1,1,50,16,2,9.7,8.4,Risk,Lead,PhD,Male,Divorced,0,224.81,10.0,Veteran
1245,42,21,5105,4,8,46,8,3,15.7,8.0,Operations,Senior,Bachelors,Female,Divorced,0,121.55,8.0,Veteran
1246,38,7,12885,1,4,35,19,4,19.8,7.0,Investment Banking,Mid,Masters,Non-binary,Single,0,339.08,13.0,Established
1247,44,20,7146,4,1,63,15,6,22.5,7.8,Finance,Senior,Other,Male,Divorced,0,162.41,9.4,Veteran
1248,58,18,12771,4,9,12,3,2,7.4,9.8,Compliance,Lead,Other,Male,Divorced,0,220.19,5.4,Veteran
1249,37,5,10036,5,6,17,6,5,9.7,4.9,Investment Banking,Senior,Masters,Non-binary,Married,0,271.24,6.0,Growing
1250,27,19,7589,3,15,20,8,2,9.3,1.6,Finance,Mid,Other,Male,Divorced,0,281.07,10.8,Veteran
1251,29,24,6441,2,0,64,16,4,10.9,5.1,Treasury,Senior,Other,Female,Divorced,0,222.1,9.6,Veteran
1252,46,28,6977,4,12,7,15,2,30.0,1.4,Operations,Junior,Other,Male,Divorced,0,151.67,13.8,Veteran
1253,39,18,9284,4,8,47,13,1,23.3,3.6,Compliance,Mid,Bachelors,Male,Married,0,238.05,11.0,Veteran
1254,46,3,8231,5,0,42,15,7,29.2,6.3,Investment Banking,Junior,Bachelors,Non-binary,Married,0,178.93,9.0,Growing
1255,33,22,6218,3,9,52,18,3,20.8,3.8,Compliance,Junior,Other,Non-binary,Divorced,0,188.42,14.4,Veteran
1256,36,6,7503,3,4,26,13,6,12.2,7.2,Treasury,Lead,Masters,Female,Married,0,208.42,9.4,Established
1257,47,27,8235,5,23,18,8,6,11.7,8.4,Treasury,Lead,Masters,Male,Married,0,175.21,14.0,Veteran
1258,47,27,2500,3,1,22,14,7,14.7,4.8,Compliance,Mid,Bachelors,Male,Single,1,53.19,8.8,Veteran
1259,53,3,9374,4,8,49,11,3,12.5,9.1,Treasury,Lead,Bachelors,Non-binary,Divorced,0,176.87,9.8,Growing
1260,31,21,5060,3,3,50,6,4,24.8,1.7,Treasury,Senior,PhD,Female,Single,1,163.23,4.8,Veteran
1261,37,11,4540,1,25,42,1,4,14.0,8.6,Operations,Mid,Bachelors,Male,Divorced,0,122.7,10.6,Veteran
1262,28,12,2937,3,3,50,2,1,8.9,8.5,Finance,Lead,Other,Female,Divorced,0,104.89,2.4,Veteran
1263,38,2,2618,3,26,68,13,9,23.2,3.9,Audit,Lead,Bachelors,Male,Single,1,68.89,18.2,New
1264,44,21,3933,4,18,40,1,2,25.6,3.7,Risk,Senior,PhD,Non-binary,Single,0,89.39,7.8,Veteran
1265,47,11,5872,5,2,71,4,1,12.6,3.7,Compliance,Junior,PhD,Non-binary,Divorced,0,124.94,3.2,Veteran
1266,42,1,13859,3,13,10,2,3,20.0,8.3,Risk,Senior,Masters,Non-binary,Single,0,329.98,6.4,New
1267,43,23,6422,4,34,79,16,3,1.8,8.5,Compliance,Junior,Masters,Non-binary,Single,1,149.35,23.2,Veteran
1268,28,1,8533,2,2,51,3,3,15.9,4.0,Compliance,Lead,Other,Non-binary,Married,1,304.75,2.6,New
1269,35,26,9201,4,4,22,17,2,1.3,6.3,Finance,Junior,Bachelors,Non-binary,Divorced,0,262.89,11.8,Veteran
1270,36,22,8393,2,5,48,5,3,0.9,2.3,Investment Banking,Junior,PhD,Female,Married,1,233.14,5.0,Veteran
1271,28,8,7767,5,2,37,8,4,18.4,5.2,Investment Banking,Lead,PhD,Non-binary,Divorced,0,277.39,5.6,Established
1272,30,0,4414,4,0,46,12,1,9.1,10.0,Compliance,Mid,Masters,Female,Married,0,147.13,7.2,New
1273,29,7,12352,4,1,71,12,1,22.3,2.4,Compliance,Senior,Masters,Non-binary,Divorced,0,425.93,7.6,Established
1274,44,22,13421,4,2,6,1,3,26.9,9.5,Finance,Lead,Bachelors,Male,Married,0,305.02,1.4,Veteran
1275,50,5,2952,4,4,65,1,4,4.2,8.4,Treasury,Senior,PhD,Male,Divorced,0,59.04,2.2,Growing
1276,39,5,4927,5,1,76,15,3,21.7,9.7,Investment Banking,Senior,Masters,Male,Married,0,126.33,9.4,Growing
1277,52,21,7160,4,16,61,17,0,15.4,2.6,Audit,Junior,Bachelors,Female,Single,0,137.69,16.6,Veteran
1278,51,24,5106,5,9,28,2,6,3.4,2.9,Risk,Lead,Bachelors,Non-binary,Divorced,1,100.12,4.8,Veteran
1279,60,17,9517,4,0,37,17,6,19.5,1.2,Compliance,Mid,Bachelors,Female,Single,0,158.62,10.2,Veteran
1280,56,16,5815,2,8,32,9,1,18.3,7.5,Finance,Senior,Masters,Non-binary,Married,0,103.84,8.6,Veteran
1281,39,28,14495,4,8,28,12,3,15.5,6.8,Compliance,Senior,Masters,Male,Divorced,0,371.67,10.4,Veteran
1282,60,11,11571,2,25,78,4,2,27.8,2.6,Investment Banking,Mid,Masters,Female,Married,1,192.85,12.4,Veteran
1283,38,5,8637,4,0,22,13,3,15.6,8.1,Finance,Senior,Other,Non-binary,Married,0,227.29,7.8,Growing
1284,35,25,11080,3,2,2,4,3,29.7,3.7,Risk,Lead,Other,Female,Single,1,316.57,3.2,Veteran
1285,52,26,11317,4,21,44,7,4,15.3,2.2,Operations,Mid,Other,Female,Divorced,1,217.63,12.6,Veteran
1286,45,7,6308,1,21,7,14,3,3.5,4.8,Investment Banking,Lead,Masters,Male,Married,1,140.18,16.8,Established
1287,56,18,5551,3,10,28,9,4,14.1,1.8,Treasury,Mid,Masters,Male,Single,0,99.12,9.4,Veteran
1288,55,27,8234,3,11,1,1,4,5.5,3.4,Operations,Senior,Other,Male,Single,1,149.71,5.0,Veteran
1289,24,9,10584,5,0,49,1,3,17.9,4.3,Finance,Mid,PhD,Male,Single,1,441.0,0.6,Established
1290,58,0,8417,3,5,64,4,2,20.8,8.7,Compliance,Lead,PhD,Male,Single,0,145.12,4.4,New
1291,61,24,3269,3,2,19,1,4,14.1,8.1,Treasury,Mid,PhD,Non-binary,Married,0,53.59,1.4,Veteran
1292,47,28,5591,4,1,51,10,3,2.9,5.0,Investment Banking,Senior,PhD,Non-binary,Married,0,118.96,6.4,Veteran
1293,44,12,7778,4,13,36,2,4,14.1,7.5,Risk,Junior,Other,Male,Married,0,176.77,6.4,Veteran
1294,60,16,7773,3,1,71,15,2,2.4,6.1,Investment Banking,Senior,Bachelors,Male,Divorced,0,129.55,9.4,Veteran
1295,36,2,13917,3,5,26,3,3,20.5,4.1,Audit,Senior,Bachelors,Male,Divorced,0,386.58,3.8,New
1296,25,7,3842,3,22,46,9,3,23.7,7.5,Treasury,Junior,PhD,Female,Single,0,153.68,14.2,Established
1297,50,13,9516,5,1,5,17,4,28.9,7.2,Compliance,Mid,Masters,Male,Married,0,190.32,10.6,Veteran
1298,43,2,12467,2,30,59,13,2,4.5,6.6,Operations,Senior,PhD,Non-binary,Single,1,289.93,19.8,New
1299,46,15,14814,3,34,44,3,4,16.0,6.6,Finance,Junior,PhD,Non-binary,Married,0,322.04,15.4,Veteran
1300,34,12,6786,1,6,43,4,2,17.0,7.1,Operations,Lead,Bachelors,Female,Divorced,0,199.59,4.8,Veteran
1301,39,19,9474,3,1,17,4,3,27.7,4.5,Investment Banking,Junior,Masters,Non-binary,Single,1,242.92,2.8,Veteran
1302,54,23,9709,4,3,64,11,4,18.8,8.8,Treasury,Senior,Bachelors,Male,Married,0,179.8,7.8,Veteran
1303,37,16,8586,3,4,24,7,4,4.4,2.5,Audit,Lead,Masters,Female,Married,1,232.05,5.8,Veteran
1304,23,12,7703,2,2,26,11,4,13.1,9.0,Compliance,Senior,Other,Female,Married,0,334.91,7.4,Veteran
1305,56,28,9307,3,2,6,11,2,19.6,4.1,Finance,Junior,Bachelors,Non-binary,Single,0,166.2,7.4,Veteran
1306,55,5,2500,1,28,43,10,0,21.0,2.1,Compliance,Lead,Other,Male,Divorced,1,45.45,17.2,Growing
1307,51,16,10046,2,1,28,5,3,25.9,6.4,Compliance,Senior,Other,Male,Married,0,196.98,3.4,Veteran
1308,34,13,8378,4,10,43,13,2,5.4,4.4,Audit,Junior,PhD,Male,Single,0,246.41,11.8,Veteran
1309,34,16,7332,4,0,35,12,3,28.5,8.3,Treasury,Lead,Masters,Female,Married,0,215.65,7.2,Veteran
1310,39,29,14140,5,7,18,10,1,1.8,4.9,Operations,Senior,Bachelors,Non-binary,Single,0,362.56,8.8,Veteran
1311,53,7,5975,5,19,5,7,3,29.5,7.0,Compliance,Junior,PhD,Non-binary,Divorced,0,112.74,11.8,Established
1312,53,10,6790,4,2,24,19,3,25.7,3.8,Investment Banking,Senior,Bachelors,Non-binary,Married,1,128.11,12.2,Established
1313,56,19,13974,2,1,30,19,2,19.8,2.9,Investment Banking,Senior,Other,Male,Single,1,249.54,11.8,Veteran
1314,60,27,5503,4,8,8,19,0,22.0,4.5,Compliance,Senior,Bachelors,Female,Married,0,91.72,14.6,Veteran
1315,50,0,6349,4,9,73,12,5,2.2,6.5,Compliance,Mid,Bachelors,Female,Single,0,126.98,10.8,New
1316,50,25,7558,4,9,36,15,4,1.2,6.9,Finance,Senior,PhD,Non-binary,Divorced,0,151.16,12.6,Veteran
1317,37,6,10522,4,3,26,5,2,3.1,6.2,Compliance,Lead,Masters,Non-binary,Divorced,0,284.38,4.2,Established
1318,31,20,8623,3,2,12,14,2,2.6,9.9,Investment Banking,Junior,Bachelors,Female,Single,0,278.16,9.2,Veteran
1319,51,20,4122,4,24,40,12,2,16.4,7.2,Compliance,Junior,Other,Non-binary,Divorced,0,80.82,16.8,Veteran
1320,46,16,6403,4,20,65,11,2,6.5,9.4,Treasury,Mid,Other,Female,Married,0,139.2,14.6,Veteran
1321,60,29,6177,5,4,23,5,5,25.8,2.1,Investment Banking,Mid,PhD,Female,Divorced,0,102.95,4.6,Veteran
1322,41,9,7768,3,14,43,16,6,13.4,1.6,Compliance,Mid,Other,Non-binary,Married,1,189.46,15.2,Established
1323,26,10,9277,3,4,59,18,3,20.9,3.8,Audit,Senior,Bachelors,Female,Divorced,0,356.81,12.4,Established
1324,22,21,9254,3,4,8,12,3,19.6,2.2,Audit,Senior,Masters,Female,Divorced,0,420.64,8.8,Veteran
1325,51,29,2671,4,1,1,5,1,9.6,5.7,Investment Banking,Lead,Bachelors,Non-binary,Married,0,52.37,3.4,Veteran
1326,24,8,11191,3,4,55,16,2,7.3,5.7,Compliance,Junior,PhD,Non-binary,Divorced,0,466.29,11.2,Established
1327,35,8,8757,2,6,29,12,4,10.3,6.2,Audit,Junior,Other,Non-binary,Married,0,250.2,9.6,Established
1328,51,23,12153,5,0,21,2,3,23.9,7.7,Treasury,Senior,Bachelors,Female,Married,0,238.29,1.2,Veteran
1329,25,4,9332,1,4,74,6,2,17.6,9.7,Finance,Junior,Bachelors,Non-binary,Divorced,0,373.28,5.2,Growing
1330,39,16,11303,4,12,12,4,3,7.6,8.9,Audit,Senior,Other,Non-binary,Divorced,0,289.82,7.2,Veteran
1331,58,8,9399,3,9,70,13,0,24.5,2.1,Investment Banking,Mid,Masters,Female,Married,1,162.05,11.4,Established
1332,46,16,12038,4,8,15,10,2,1.6,4.0,Audit,Senior,Masters,Female,Single,1,261.7,9.2,Veteran
1333,22,23,9566,4,19,44,17,1,21.0,3.3,Operations,Lead,Masters,Non-binary,Divorced,1,434.82,17.8,Veteran
1334,36,20,7706,5,0,64,14,3,13.2,2.6,Treasury,Senior,Other,Non-binary,Divorced,1,214.06,8.4,Veteran
1335,30,18,14817,5,6,10,15,4,21.9,5.9,Audit,Senior,Bachelors,Female,Single,0,493.9,11.4,Veteran
1336,36,26,10667,1,12,69,8,5,27.8,6.0,Finance,Junior,PhD,Female,Single,0,296.31,9.6,Veteran
1337,45,6,9721,2,6,19,18,1,22.5,3.0,Operations,Senior,Bachelors,Male,Divorced,1,216.02,13.2,Established
1338,25,22,4171,3,3,62,3,6,13.3,7.4,Investment Banking,Lead,Other,Female,Divorced,0,166.84,3.0,Veteran
1339,33,8,4135,4,1,11,17,1,4.5,7.6,Investment Banking,Senior,Other,Female,Divorced,0,125.3,10.6,Established
1340,58,6,8878,5,17,61,7,1,24.2,1.2,Compliance,Senior,Bachelors,Male,Single,1,153.07,11.0,Established
1341,58,12,8436,3,5,41,13,1,13.8,4.6,Treasury,Mid,Other,Non-binary,Divorced,0,145.45,9.8,Veteran
1342,27,10,6157,4,16,68,16,2,2.3,9.0,Audit,Senior,Bachelors,Male,Single,0,228.04,16.0,Established
1343,60,13,8422,3,7,57,5,5,21.6,5.7,Compliance,Senior,Bachelors,Female,Single,0,140.37,5.8,Veteran
1344,45,18,12765,4,8,4,4,3,8.8,4.1,Treasury,Senior,Masters,Male,Married,0,283.67,5.6,Veteran
1345,32,10,10086,5,13,26,10,3,1.5,3.3,Investment Banking,Lead,Other,Male,Single,1,315.19,11.2,Established
1346,34,12,4576,3,8,27,13,5,27.1,3.2,Operations,Junior,Other,Male,Married,0,134.59,11.0,Veteran
1347,55,13,7665,3,4,25,10,4,14.5,1.9,Audit,Mid,Masters,Male,Single,0,139.36,7.6,Veteran
1348,46,12,5585,2,5,48,14,2,8.4,8.4,Investment Banking,Mid,Masters,Male,Single,0,121.41,10.4,Veteran
1349,28,0,6836,4,12,20,12,1,21.5,1.8,Finance,Senior,Masters,Male,Married,1,244.14,12.0,New
1350,25,7,6759,4,3,0,1,2,26.6,3.6,Treasury,Senior,PhD,Non-binary,Married,0,270.36,1.8,Established
1351,29,11,6567,2,3,57,7,4,0.0,1.4,Investment Banking,Junior,Other,Male,Married,1,226.45,5.4,Veteran
1352,41,18,4234,3,0,78,9,2,20.6,8.0,Investment Banking,Senior,Bachelors,Male,Married,0,103.27,5.4,Veteran
1353,50,11,7617,3,19,54,8,3,23.0,1.4,Finance,Lead,Bachelors,Male,Married,0,152.34,12.4,Veteran
1354,31,7,6318,4,0,25,13,4,6.3,3.8,Compliance,Junior,Bachelors,Male,Married,1,203.81,7.8,Established
1355,55,7,2500,4,8,24,14,5,14.7,6.2,Investment Banking,Senior,Other,Female,Married,0,45.45,11.6,Established
1356,47,28,14158,1,4,76,12,0,2.7,4.7,Compliance,Junior,PhD,Male,Single,1,301.23,8.8,Veteran
1357,24,20,11266,4,4,32,8,5,22.4,3.5,Operations,Mid,Other,Male,Single,1,469.42,6.4,Veteran
1358,27,12,6871,4,9,71,18,7,25.4,3.5,Operations,Senior,Other,Male,Married,1,254.48,14.4,Veteran
1359,26,11,8056,3,0,68,16,3,3.2,8.2,Risk,Junior,Other,Non-binary,Divorced,0,309.85,9.6,Veteran
1360,26,28,4485,2,7,5,11,3,24.5,9.8,Risk,Junior,Other,Male,Married,0,172.5,9.4,Veteran
1361,44,15,13087,4,11,22,16,2,23.1,4.1,Operations,Senior,Other,Female,Divorced,1,297.43,14.0,Veteran
1362,30,0,13691,5,14,29,14,5,10.4,1.4,Audit,Junior,PhD,Non-binary,Single,1,456.37,14.0,New
1363,56,12,8470,3,1,77,3,2,20.7,1.3,Compliance,Senior,Masters,Female,Single,0,151.25,2.2,Veteran
1364,41,25,11070,3,18,53,2,5,0.0,7.8,Finance,Senior,Bachelors,Non-binary,Divorced,0,270.0,8.4,Veteran
1365,56,6,8525,3,8,10,3,2,28.0,6.0,Investment Banking,Lead,Other,Non-binary,Single,0,152.23,5.0,Established
1366,39,27,3989,4,17,30,4,1,16.5,8.1,Investment Banking,Lead,Other,Male,Married,0,102.28,9.2,Veteran
1367,38,25,6764,3,5,5,5,3,18.6,7.3,Operations,Junior,Other,Male,Divorced,0,178.0,5.0,Veteran
1368,45,4,8395,3,6,10,10,3,19.9,9.2,Audit,Junior,Bachelors,Non-binary,Divorced,0,186.56,8.4,Growing
1369,24,7,6636,4,20,76,2,2,16.8,9.0,Finance,Junior,PhD,Male,Single,0,276.5,9.2,Established
1370,53,24,7344,4,18,11,12,5,25.7,8.1,Risk,Mid,Bachelors,Male,Divorced,0,138.57,14.4,Veteran
1371,56,26,7725,3,4,65,5,2,18.3,5.3,Finance,Senior,PhD,Non-binary,Divorced,0,137.95,4.6,Veteran
1372,59,13,7757,3,2,52,5,8,27.2,3.8,Operations,Senior,Masters,Non-binary,Divorced,1,131.47,3.8,Veteran
1373,34,22,8156,4,3,35,1,4,17.5,5.6,Compliance,Mid,Other,Female,Single,0,239.88,1.8,Veteran
1374,46,29,4818,1,3,16,4,6,5.1,5.5,Operations,Mid,PhD,Non-binary,Divorced,0,104.74,3.6,Veteran
1375,30,12,5848,2,2,27,12,4,27.4,6.5,Investment Banking,Junior,Bachelors,Female,Divorced,0,194.93,8.0,Veteran
1376,25,14,4146,5,2,21,12,1,20.4,2.7,Investment Banking,Senior,PhD,Female,Married,0,165.84,8.0,Veteran
1377,35,22,10933,2,15,6,16,6,21.0,6.9,Treasury,Lead,PhD,Male,Married,0,312.37,15.6,Veteran
1378,58,16,2500,4,0,14,17,5,29.6,5.1,Audit,Lead,Masters,Male,Divorced,0,43.1,10.2,Veteran
1379,55,14,11460,5,9,10,10,8,2.3,6.6,Audit,Mid,Other,Non-binary,Single,1,208.36,9.6,Veteran
1380,32,19,12159,3,1,23,17,2,12.9,3.2,Audit,Mid,Other,Non-binary,Divorced,0,379.97,10.6,Veteran
1381,24,17,7093,3,3,66,17,2,7.2,4.9,Treasury,Senior,Bachelors,Female,Single,0,295.54,11.4,Veteran
1382,49,17,2500,4,0,29,18,5,18.9,2.9,Treasury,Senior,Bachelors,Female,Married,1,51.02,10.8,Veteran
1383,50,1,6916,5,2,69,2,4,24.2,8.9,Compliance,Lead,Masters,Male,Married,0,138.32,2.0,New
1384,30,3,7807,5,11,65,4,4,29.0,5.4,Audit,Senior,PhD,Non-binary,Divorced,0,260.23,6.8,Growing
1385,24,29,4968,4,17,60,19,5,13.6,3.0,Operations,Junior,PhD,Non-binary,Single,0,207.0,18.2,Veteran
1386,46,0,6454,2,2,77,11,3,23.6,1.4,Treasury,Mid,Bachelors,Non-binary,Single,1,140.3,7.4,New
1387,55,3,12590,4,4,40,17,3,27.5,7.1,Operations,Lead,Other,Non-binary,Single,0,228.91,11.8,Growing
1388,33,17,9994,3,5,50,12,6,20.5,2.9,Risk,Lead,PhD,Male,Divorced,0,302.85,9.2,Veteran
1389,30,4,5226,3,16,43,2,2,7.3,9.9,Audit,Junior,Masters,Male,Single,0,174.2,7.6,Growing
1390,36,18,3207,1,11,12,6,3,18.2,5.8,Treasury,Senior,Bachelors,Female,Married,0,89.08,8.0,Veteran
1391,61,14,7018,3,5,11,9,3,29.1,3.6,Treasury,Senior,PhD,Male,Single,1,115.05,7.4,Veteran
1392,46,27,7359,4,8,8,5,2,29.6,6.9,Compliance,Mid,Other,Female,Single,0,159.98,6.2,Veteran
1393,26,7,9488,3,15,47,9,1,19.3,3.5,Operations,Junior,Other,Male,Divorced,1,364.92,11.4,Established
1394,32,19,6394,3,0,48,8,1,26.6,8.4,Compliance,Lead,Masters,Male,Divorced,0,199.81,4.8,Veteran
1395,55,16,9534,3,4,52,8,2,6.0,3.8,Compliance,Junior,Masters,Non-binary,Divorced,1,173.35,6.4,Veteran
1396,45,0,13805,5,19,55,6,2,7.4,9.9,Operations,Lead,Bachelors,Female,Divorced,0,306.78,11.2,New
1397,36,11,10446,4,10,39,3,1,28.6,6.4,Risk,Junior,Bachelors,Female,Divorced,0,290.17,5.8,Veteran
1398,59,25,7855,3,6,23,5,0,4.1,8.6,Operations,Senior,Other,Female,Single,0,133.14,5.4,Veteran
1399,29,18,7450,2,6,71,9,2,5.7,1.7,Risk,Lead,Other,Male,Single,1,256.9,7.8,Veteran
1400,26,14,6929,3,3,32,7,8,12.6,4.1,Compliance,Mid,PhD,Non-binary,Divorced,1,266.5,5.4,Veteran
1401,47,8,11541,5,5,22,4,4,17.7,7.6,Risk,Junior,PhD,Male,Divorced,0,245.55,4.4,Established
1402,39,6,6118,4,8,76,7,3,18.1,6.9,Audit,Senior,PhD,Non-binary,Single,0,156.87,7.4,Established
1403,27,1,8135,4,4,53,5,4,8.8,2.7,Risk,Lead,Masters,Male,Divorced,1,301.3,4.6,New
1404,58,28,8153,4,10,52,11,4,27.6,4.2,Risk,Senior,Masters,Female,Married,1,140.57,10.6,Veteran
1405,34,8,6494,3,15,48,15,1,27.5,3.4,Treasury,Junior,PhD,Male,Single,1,191.0,15.0,Established
1406,49,9,3882,4,1,77,2,6,11.8,6.5,Treasury,Mid,Other,Female,Married,0,79.22,1.6,Established
1407,26,1,8968,4,4,77,13,2,13.0,4.1,Investment Banking,Mid,Bachelors,Non-binary,Single,0,344.92,9.4,New
1408,34,18,7816,2,4,79,16,1,21.1,3.8,Compliance,Junior,Masters,Female,Single,1,229.88,11.2,Veteran
1409,38,10,9500,2,9,48,7,7,19.9,2.9,Operations,Lead,Masters,Female,Single,1,250.0,7.8,Established
1410,61,12,6399,4,2,59,8,3,11.5,4.7,Risk,Senior,PhD,Female,Single,0,104.9,5.6,Veteran
1411,53,9,11662,5,8,64,6,3,12.4,2.8,Audit,Senior,Bachelors,Female,Single,1,220.04,6.8,Established
1412,50,13,5369,3,16,31,7,5,10.4,9.7,Treasury,Lead,Masters,Non-binary,Single,0,107.38,10.6,Veteran
1413,24,17,13136,5,4,78,18,2,7.1,2.4,Operations,Junior,Bachelors,Male,Single,0,547.33,12.4,Veteran
1414,61,18,2757,4,19,20,7,2,13.7,9.2,Audit,Senior,Masters,Male,Divorced,0,45.2,11.8,Veteran
1415,55,21,9304,3,34,17,3,1,20.6,4.9,Risk,Senior,Bachelors,Male,Divorced,1,169.16,15.4,Veteran
1416,61,8,9426,1,0,59,5,3,22.3,4.4,Operations,Junior,Bachelors,Male,Divorced,1,154.52,3.0,Established
1417,48,24,5613,2,2,12,1,2,23.4,3.1,Investment Banking,Senior,Masters,Female,Married,1,116.94,1.4,Veteran
1418,34,6,9273,4,24,23,15,8,11.2,6.7,Audit,Lead,Bachelors,Non-binary,Single,1,272.74,18.6,Established
1419,54,27,11838,3,25,29,3,0,22.9,7.2,Finance,Lead,Other,Non-binary,Divorced,0,219.22,11.8,Veteran
1420,27,2,2500,3,0,1,8,5,0.2,5.2,Audit,Junior,Masters,Male,Divorced,0,92.59,4.8,New
1421,45,19,9508,4,0,24,9,1,14.3,1.5,Audit,Junior,Masters,Male,Divorced,0,211.29,5.4,Veteran
1422,40,5,2500,4,1,49,15,4,23.8,9.3,Risk,Lead,Other,Non-binary,Single,0,62.5,9.4,Growing
1423,37,26,5103,2,34,13,10,2,18.9,9.8,Operations,Junior,Bachelors,Non-binary,Single,1,137.92,19.6,Veteran
1424,61,20,12887,3,1,5,2,4,14.2,4.9,Risk,Lead,Other,Female,Married,0,211.26,1.6,Veteran
1425,49,1,6254,3,5,75,5,4,19.3,6.5,Risk,Lead,Masters,Non-binary,Married,0,127.63,5.0,New
1426,54,28,4478,4,15,29,19,3,27.2,5.1,Finance,Lead,Other,Non-binary,Single,0,82.93,17.4,Veteran
1427,34,5,7406,4,0,29,13,2,17.0,3.9,Investment Banking,Senior,Bachelors,Female,Married,1,217.82,7.8,Growing
