employee_id,age,years_at_company,monthly_salary,performance_score,overtime_hours,training_hours,projects_completed,absenteeism_days,bonus_pct,engagement_score,department,job_level,education,gender,marital_status,attrition_risk
1663,58,5,5560,2,5,63,12,2,23.6,4.5,Risk,Senior,PhD,Male,Divorced,1
1664,53,16,10469,5,13,29,4,0,2.6,5.8,Audit,Junior,PhD,Male,Single,0
1665,24,18,8677,5,15,2,8,2,17.5,5.8,Compliance,Junior,Masters,Non-binary,Divorced,0
1666,49,18,8052,2,7,61,5,6,24.6,7.9,Treasury,Junior,Other,Female,Married,0
1667,31,25,5073,4,0,11,5,4,25.8,4.2,Investment Banking,Senior,PhD,Female,Divorced,0
1668,56,15,11910,3,9,29,13,3,0.9,7.5,Risk,Mid,Other,Male,Married,0
1669,50,11,9994,3,4,37,11,4,28.2,6.2,Operations,Mid,Bachelors,Non-binary,Divorced,0
1670,36,11,6341,3,6,59,8,2,1.3,9.7,Finance,Senior,Masters,Female,Single,0
1671,54,19,11005,4,8,37,8,2,18.4,4.5,Treasury,Lead,Bachelors,Male,Divorced,0
1672,28,5,6507,5,3,14,1,2,20.8,9.1,Risk,Senior,Other,Male,Married,0
1673,33,22,5653,4,19,17,13,3,3.2,8.4,Finance,Lead,Masters,Male,Divorced,0
1674,51,25,5720,2,1,51,5,3,1.4,6.7,Investment Banking,Junior,Bachelors,Female,Single,0
1675,42,3,2686,4,8,28,8,5,23.5,6.9,Risk,Lead,Masters,Male,Single,0
1676,52,5,9414,3,0,59,17,5,11.5,1.8,Audit,Junior,Bachelors,Female,Single,0
1677,45,10,2506,5,20,20,13,2,3.2,9.6,Treasury,Mid,PhD,Male,Single,0
1678,41,0,4314,3,0,16,9,0,22.9,2.0,Risk,Junior,Masters,Female,Divorced,1
1679,58,29,2500,3,0,17,2,1,25.5,6.1,Operations,Lead,Other,Non-binary,Single,0
1680,25,23,7741,3,3,56,19,3,17.6,4.0,Investment Banking,Mid,Masters,Female,Divorced,0
1681,49,22,7549,4,3,36,17,2,4.8,4.9,Risk,Mid,Other,Non-binary,Divorced,1
1682,41,14,7019,3,1,59,7,5,0.5,6.5,Treasury,Senior,Bachelors,Male,Divorced,0
1683,45,26,4872,4,7,37,3,2,21.0,9.2,Risk,Lead,Bachelors,Female,Single,0
1684,53,10,4483,3,4,11,19,2,16.5,5.1,Finance,Lead,Other,Male,Single,0
1685,57,24,9393,3,0,74,19,5,19.5,9.9,Finance,Senior,Bachelors,Non-binary,Divorced,0
1686,55,18,6348,3,3,72,9,7,24.4,6.3,Investment Banking,Senior,Masters,Male,Divorced,0
1687,57,17,8949,5,13,0,10,4,13.0,2.4,Audit,Mid,Bachelors,Male,Divorced,1
1688,23,16,5344,5,9,57,14,5,3.7,2.7,Compliance,Senior,Other,Male,Married,1
1689,36,18,8543,3,10,2,18,3,28.2,7.4,Investment Banking,Mid,Other,Non-binary,Married,0
1690,55,20,11909,3,9,62,15,5,16.4,1.5,Audit,Lead,PhD,Non-binary,Single,1
1691,57,13,9758,2,2,20,1,2,18.5,5.3,Investment Banking,Senior,Other,Female,Married,0
1692,27,26,6762,4,0,22,6,6,28.0,2.3,Compliance,Lead,Bachelors,Female,Divorced,0
1693,60,17,8771,3,2,8,15,2,27.9,4.9,Operations,Mid,Other,Female,Divorced,1
1694,33,27,7278,5,14,54,6,1,17.2,7.7,Finance,Junior,Bachelors,Female,Single,0
1695,24,18,8023,5,31,18,18,1,8.9,5.1,Compliance,Junior,Bachelors,Male,Single,0
1696,39,14,7023,3,5,61,1,8,29.9,2.5,Risk,Lead,PhD,Non-binary,Married,1
1697,61,14,7506,3,0,38,3,5,20.4,3.3,Operations,Mid,Bachelors,Non-binary,Divorced,1
1698,42,3,8636,5,1,75,17,4,12.3,4.3,Treasury,Mid,Other,Male,Single,1
1699,36,6,5019,4,3,26,16,1,16.8,1.6,Compliance,Junior,Other,Female,Single,1
1700,54,12,4952,1,6,45,8,6,12.5,6.3,Investment Banking,Mid,Other,Non-binary,Married,0
1701,56,2,3834,3,0,33,17,1,26.6,6.5,Audit,Mid,Bachelors,Male,Single,0
1702,47,15,3199,3,22,32,8,5,14.5,1.6,Compliance,Lead,Other,Male,Married,1
1703,29,8,4348,3,3,49,17,2,24.7,4.6,Audit,Junior,Masters,Female,Divorced,1
1704,57,7,8478,3,19,19,9,6,25.2,4.7,Investment Banking,Mid,Masters,Female,Married,0
1705,51,19,5321,1,12,39,12,3,24.7,4.0,Investment Banking,Lead,Other,Non-binary,Single,1
1706,44,12,9540,4,11,57,19,6,21.7,6.0,Audit,Senior,Bachelors,Non-binary,Married,0
1707,35,16,8104,3,7,30,4,3,25.6,4.1,Finance,Junior,Other,Female,Married,1
1708,35,16,2500,2,7,37,11,6,11.6,4.7,Operations,Lead,Masters,Non-binary,Divorced,1
1709,23,16,9964,3,8,44,4,5,3.4,8.2,Audit,Senior,Bachelors,Female,Married,0
1710,58,0,10432,4,7,40,14,1,25.3,2.5,Finance,Mid,Other,Male,Single,0
1711,26,7,5018,5,6,8,14,3,14.9,6.6,Finance,Mid,Bachelors,Male,Single,0
1712,59,18,9260,3,34,8,6,3,3.8,5.6,Audit,Senior,Other,Male,Divorced,1
1713,35,5,5430,3,10,62,17,2,3.5,3.7,Operations,Lead,PhD,Non-binary,Divorced,1
1714,60,2,8293,5,12,78,2,4,4.8,7.5,Risk,Mid,Bachelors,Female,Divorced,0
1715,46,26,4206,3,16,76,8,2,22.5,6.0,Investment Banking,Mid,Masters,Male,Single,0
1716,41,4,2620,3,1,21,4,4,21.3,5.3,Compliance,Lead,Masters,Male,Married,0
1717,23,12,6851,3,0,15,10,4,6.1,7.0,Finance,Lead,Masters,Non-binary,Single,0
1718,60,14,7628,3,5,31,7,0,25.4,8.2,Compliance,Senior,Masters,Non-binary,Single,0
1719,27,13,6806,3,5,65,4,4,8.4,9.8,Operations,Mid,Other,Male,Divorced,0
1720,38,28,4447,5,14,13,16,2,23.8,6.7,Risk,Lead,Other,Non-binary,Divorced,0
1721,46,22,6800,4,4,37,14,3,14.7,8.9,Treasury,Junior,Bachelors,Non-binary,Married,0
1722,49,15,8807,3,6,7,16,3,21.9,1.0,Investment Banking,Senior,PhD,Non-binary,Married,1
1723,23,17,7865,5,5,20,9,2,11.4,5.8,Investment Banking,Senior,PhD,Non-binary,Married,0
1724,56,21,8547,1,0,55,4,0,10.4,2.9,Risk,Senior,Bachelors,Female,Married,1
1725,58,28,5989,3,7,45,6,1,25.2,1.8,Operations,Senior,Masters,Non-binary,Single,0
1726,26,21,11515,4,14,42,1,5,1.1,5.8,Risk,Junior,PhD,Non-binary,Married,0
1727,22,10,4471,4,1,45,7,4,29.2,7.7,Investment Banking,Senior,PhD,Female,Single,0
1728,61,2,9462,1,7,47,1,2,19.4,4.7,Treasury,Senior,Bachelors,Non-binary,Single,1
1729,33,21,11545,3,7,69,19,1,13.0,7.0,Finance,Lead,Masters,Non-binary,Married,0
1730,57,9,9442,4,1,30,8,1,18.8,5.4,Risk,Mid,Other,Male,Married,0
1731,44,9,7392,4,1,32,3,3,3.7,4.9,Audit,Senior,Other,Male,Single,1
1732,52,29,6415,4,31,43,1,3,15.4,3.6,Audit,Lead,PhD,Male,Divorced,1
1733,32,20,11108,3,4,70,1,3,29.6,4.4,Operations,Lead,Other,Female,Married,0
1734,31,15,3731,2,2,7,7,5,7.1,4.1,Investment Banking,Mid,Bachelors,Non-binary,Divorced,1
1735,24,11,5089,3,1,72,13,4,21.7,6.8,Investment Banking,Lead,PhD,Female,Single,0
1736,35,1,6807,2,8,1,1,3,13.0,2.0,Risk,Lead,PhD,Female,Divorced,1
1737,37,8,11712,5,7,16,16,0,19.6,1.8,Treasury,Senior,Masters,Non-binary,Single,0
1738,31,23,9139,3,8,51,14,7,6.1,6.9,Operations,Senior,Other,Non-binary,Divorced,0
1739,50,2,5095,3,0,44,4,3,14.1,5.9,Risk,Lead,Masters,Male,Divorced,0
1740,31,23,7069,4,17,36,12,4,29.4,4.9,Operations,Junior,PhD,Non-binary,Divorced,1
1741,33,29,6157,3,3,41,12,4,5.9,2.4,Audit,Mid,Other,Female,Single,0
1742,51,24,5870,3,3,43,17,4,19.1,4.7,Treasury,Lead,Masters,Male,Single,0
1743,22,29,10936,4,4,37,15,1,17.3,8.1,Finance,Lead,Other,Female,Single,0
1744,26,14,3884,5,3,5,10,4,17.0,9.0,Treasury,Junior,PhD,Non-binary,Married,0
1745,41,2,12826,4,15,67,3,3,18.5,7.3,Finance,Mid,PhD,Male,Single,0
1746,29,18,10484,1,21,50,12,4,15.1,1.5,Investment Banking,Lead,PhD,Non-binary,Married,1
1747,33,17,11272,4,2,34,1,2,0.5,7.0,Compliance,Lead,Bachelors,Male,Single,0
1748,22,7,6611,4,15,57,1,5,27.0,3.2,Audit,Senior,Masters,Male,Married,0
1749,41,25,7550,2,12,56,10,3,24.8,3.8,Investment Banking,Lead,Masters,Male,Divorced,1
1750,49,16,3700,3,21,72,18,1,5.2,2.8,Audit,Junior,PhD,Non-binary,Divorced,1
1751,58,7,6426,5,2,5,15,4,12.4,8.0,Audit,Lead,Masters,Male,Single,0
1752,58,6,9480,1,6,12,2,6,23.1,6.8,Treasury,Mid,PhD,Male,Married,0
1753,33,29,11888,4,2,58,17,1,29.4,6.5,Finance,Mid,Masters,Non-binary,Divorced,0
1754,58,6,4678,3,13,29,8,3,28.5,7.0,Compliance,Junior,Other,Female,Divorced,0
1755,49,2,6903,3,0,1,9,2,27.0,3.1,Compliance,Lead,Masters,Non-binary,Married,0
1756,36,0,7546,1,6,57,11,6,4.8,5.0,Compliance,Lead,PhD,Non-binary,Single,1
1757,27,3,3812,4,3,35,6,1,27.4,6.7,Investment Banking,Lead,Masters,Male,Divorced,0
1758,41,24,9774,3,3,71,14,4,26.4,6.7,Operations,Lead,Other,Non-binary,Single,0
1759,35,4,5828,4,8,44,1,2,11.3,8.1,Treasury,Lead,Other,Non-binary,Single,0
1760,23,0,7413,4,15,8,7,5,11.8,3.6,Treasury,Mid,Other,Non-binary,Married,1
1761,30,14,6644,4,7,64,9,2,13.8,7.9,Investment Banking,Senior,PhD,Male,Married,0
1762,58,4,5631,5,15,76,11,1,19.7,5.0,Audit,Mid,Bachelors,Non-binary,Divorced,0
1763,41,12,7978,4,2,49,16,2,7.8,7.0,Treasury,Senior,PhD,Male,Married,0
1764,47,7,7353,3,5,78,19,5,0.7,5.1,Treasury,Mid,Other,Non-binary,Divorced,0
1765,50,7,6884,5,4,31,2,2,4.2,9.5,Operations,Junior,Masters,Male,Divorced,0
1766,22,4,5814,4,0,42,15,2,13.2,2.6,Treasury,Lead,Other,Male,Divorced,1
1767,56,27,8958,3,6,77,3,3,8.5,7.1,Finance,Senior,Bachelors,Non-binary,Single,0
1768,27,8,12960,2,8,53,4,4,22.9,6.2,Investment Banking,Mid,Bachelors,Female,Single,0
1769,58,0,8419,4,7,46,7,2,3.2,2.6,Compliance,Senior,Other,Non-binary,Married,1
1770,26,3,10988,3,10,13,12,4,27.5,1.6,Operations,Lead,PhD,Female,Married,1
1771,54,2,3829,4,6,47,4,4,26.9,8.2,Operations,Junior,Bachelors,Male,Divorced,0
1772,35,1,8473,3,0,54,10,3,27.3,2.4,Audit,Lead,Other,Female,Divorced,1
1773,33,7,4707,3,0,28,6,7,22.2,2.7,Treasury,Mid,PhD,Female,Single,0
1774,41,22,3569,4,7,46,14,0,3.2,9.8,Compliance,Mid,Masters,Male,Single,0
1775,45,8,5781,2,2,62,3,4,13.1,7.5,Investment Banking,Senior,PhD,Female,Divorced,0
1776,55,1,11575,3,0,18,17,5,3.9,3.3,Finance,Junior,Bachelors,Non-binary,Divorced,1
1777,46,13,10850,4,4,8,11,3,29.6,6.3,Investment Banking,Junior,PhD,Female,Married,0
1778,50,13,8729,3,6,36,10,0,10.0,5.8,Compliance,Mid,PhD,Male,Divorced,0
1779,60,3,3401,4,3,51,10,5,17.6,8.6,Investment Banking,Senior,Masters,Female,Divorced,0
1780,52,29,7411,4,10,56,10,4,23.4,7.6,Risk,Lead,Other,Male,Divorced,0
1781,44,5,8905,4,8,27,3,1,27.6,8.5,Compliance,Lead,PhD,Male,Single,0
1782,59,10,8526,1,3,35,15,0,22.7,2.9,Finance,Mid,Masters,Non-binary,Single,1
1783,41,2,2500,3,11,63,17,3,20.2,6.8,Finance,Mid,Bachelors,Male,Married,0
1784,44,7,5329,4,8,17,18,4,14.0,1.4,Finance,Lead,Other,Female,Married,0
1785,37,2,7807,5,8,34,19,4,18.2,1.6,Operations,Lead,Bachelors,Non-binary,Married,1
1786,29,13,9608,4,6,67,19,1,2.8,7.4,Investment Banking,Lead,Other,Non-binary,Divorced,0
1787,42,27,2500,4,0,77,12,2,26.5,1.2,Operations,Senior,PhD,Female,Divorced,0
1788,22,12,7513,3,9,38,5,1,16.3,6.2,Risk,Junior,PhD,Female,Single,0
1789,29,12,8429,3,3,7,16,1,1.2,8.6,Compliance,Mid,Other,Non-binary,Divorced,0
1790,50,1,10548,3,22,79,15,0,27.6,4.4,Treasury,Mid,Bachelors,Male,Divorced,1
1791,53,12,10078,3,13,14,15,4,14.7,1.4,Audit,Senior,Bachelors,Non-binary,Single,1
1792,59,28,9747,1,7,6,6,3,26.1,7.4,Risk,Lead,Bachelors,Non-binary,Married,0
1793,26,18,5600,5,2,16,12,1,25.7,9.4,Investment Banking,Senior,PhD,Non-binary,Divorced,0
1794,43,26,2500,3,1,63,2,5,24.5,7.5,Treasury,Lead,Other,Male,Single,0
1795,55,5,6820,3,3,11,9,5,1.8,6.2,Investment Banking,Mid,Other,Female,Single,0
1796,22,15,11004,2,5,55,4,3,7.4,3.1,Treasury,Junior,Bachelors,Female,Married,1
1797,47,1,12180,5,2,45,5,7,26.3,1.1,Risk,Senior,PhD,Female,Single,1
1798,31,7,10131,4,5,46,8,1,27.0,7.3,Compliance,Lead,Other,Male,Married,0
1799,51,16,9288,4,1,78,10,3,13.7,3.1,Audit,Mid,Other,Male,Married,0
1800,39,22,9138,5,30,15,7,5,13.2,8.7,Treasury,Junior,Bachelors,Female,Married,0
1801,38,1,6331,3,0,68,14,2,5.3,5.2,Operations,Senior,Bachelors,Female,Married,0
1802,47,9,7609,4,21,1,5,2,29.1,5.8,Operations,Senior,Other,Female,Married,0
1803,29,27,13007,1,19,53,16,2,6.4,7.8,Risk,Mid,PhD,Female,Single,0
1804,61,15,5172,3,5,26,15,5,5.7,8.0,Audit,Senior,Masters,Male,Divorced,0
1805,33,5,12844,4,10,30,5,2,19.8,6.8,Audit,Mid,Other,Female,Married,0
1806,48,27,7033,4,4,40,3,1,7.3,9.4,Investment Banking,Senior,Other,Non-binary,Married,0
1807,29,1,11976,3,7,35,10,3,28.2,9.8,Treasury,Junior,PhD,Female,Divorced,0
1808,46,1,3779,3,3,46,5,3,0.3,9.5,Risk,Junior,Other,Male,Divorced,0
1809,25,25,9757,4,2,42,15,1,0.2,8.4,Audit,Senior,Masters,Non-binary,Married,0
1810,54,12,5789,1,6,64,18,5,15.1,7.4,Audit,Mid,PhD,Non-binary,Divorced,0
1811,22,23,3754,3,5,49,8,2,14.6,7.0,Operations,Lead,Masters,Non-binary,Married,0
1812,40,14,8655,3,6,0,2,4,4.9,1.9,Risk,Senior,Masters,Male,Single,0
1813,52,27,11028,3,2,71,8,5,14.8,3.4,Treasury,Lead,Other,Female,Divorced,0
1814,37,1,5465,4,3,56,8,4,12.3,1.1,Treasury,Mid,Masters,Male,Divorced,0
1815,35,6,3502,3,0,15,4,5,26.7,2.2,Operations,Lead,Other,Male,Single,1
1816,26,2,7724,3,0,27,19,4,0.3,5.0,Investment Banking,Senior,Other,Non-binary,Divorced,0
1817,47,7,7737,4,2,21,18,4,29.3,2.3,Finance,Junior,PhD,Non-binary,Single,1
1818,49,22,9644,5,0,40,1,2,18.7,9.1,Finance,Mid,PhD,Male,Married,0
1819,23,13,10848,3,0,75,15,6,4.6,8.3,Audit,Junior,PhD,Non-binary,Divorced,0
1820,27,23,7821,2,13,18,18,0,1.4,1.6,Compliance,Junior,Other,Male,Divorced,1
1821,30,29,13566,3,0,49,12,1,16.1,3.2,Operations,Junior,Masters,Non-binary,Single,0
1822,54,22,8672,4,8,58,1,0,7.0,8.4,Compliance,Senior,Masters,Female,Married,0
1823,46,26,6960,4,2,68,7,2,9.0,8.2,Audit,Mid,PhD,Female,Married,0
1824,34,21,3165,4,16,33,19,1,7.4,9.5,Investment Banking,Lead,PhD,Female,Single,0
1825,30,28,7212,5,5,38,1,2,19.5,10.0,Operations,Junior,Other,Non-binary,Divorced,0
1826,34,6,6990,4,2,73,7,8,16.6,9.8,Treasury,Lead,Bachelors,Non-binary,Divorced,0
1827,52,20,10880,4,5,6,2,5,2.3,4.7,Investment Banking,Mid,Bachelors,Female,Single,1
1828,32,6,9387,3,3,51,7,2,15.8,3.3,Operations,Mid,Other,Male,Single,0
1829,25,0,4461,1,6,59,19,1,23.7,7.8,Risk,Lead,Bachelors,Male,Single,1
1830,55,16,8516,5,0,51,13,2,2.4,3.7,Compliance,Lead,Bachelors,Female,Divorced,0
1831,59,8,10014,3,46,78,5,5,26.7,8.3,Operations,Junior,Bachelors,Non-binary,Single,0
1832,25,29,12584,3,4,23,19,5,17.3,5.8,Compliance,Lead,PhD,Male,Married,0
1833,59,20,10662,4,3,25,1,2,28.5,8.1,Investment Banking,Lead,Masters,Male,Single,0
1834,40,12,10282,3,9,9,1,4,4.4,3.5,Audit,Senior,Masters,Male,Married,1
1835,27,20,8180,4,3,16,18,1,29.8,5.6,Operations,Junior,PhD,Non-binary,Married,0
1836,55,18,9164,4,14,77,1,1,19.3,6.1,Finance,Junior,PhD,Male,Single,0
1837,39,20,11748,3,4,1,5,1,17.0,9.5,Compliance,Mid,PhD,Male,Married,0
1838,34,18,4001,4,10,76,9,5,15.5,3.4,Treasury,Lead,Bachelors,Female,Divorced,0
1839,44,24,6951,3,0,26,12,2,0.7,9.4,Treasury,Senior,Other,Non-binary,Single,0
1840,40,24,5682,3,14,72,9,4,28.2,8.2,Operations,Mid,Other,Female,Divorced,0
1841,32,21,9137,4,10,70,18,4,19.3,7.6,Treasury,Senior,Bachelors,Male,Divorced,0
1842,22,16,11690,4,1,47,11,5,2.7,8.1,Investment Banking,Junior,Bachelors,Non-binary,Married,0
1843,45,22,6209,4,1,73,1,4,0.6,6.4,Treasury,Lead,PhD,Non-binary,Divorced,0
1844,28,22,2500,3,3,8,19,3,1.5,3.2,Compliance,Senior,PhD,Female,Divorced,1
1845,46,29,6763,4,29,22,10,3,18.3,2.7,Investment Banking,Mid,Masters,Female,Single,1
1846,42,9,10740,3,2,70,2,3,18.4,8.8,Operations,Junior,PhD,Non-binary,Single,0
1847,36,9,9612,5,4,72,7,5,15.0,7.5,Compliance,Senior,Bachelors,Non-binary,Divorced,0
1848,22,3,9284,3,0,26,2,4,9.2,2.9,Operations,Senior,Masters,Female,Married,0
1849,33,7,7160,4,4,70,19,3,16.0,6.5,Treasury,Mid,PhD,Male,Married,0
1850,28,21,4162,1,6,42,6,2,15.5,5.0,Investment Banking,Senior,Masters,Non-binary,Single,0
1851,36,19,9545,3,24,6,10,4,0.6,2.4,Operations,Junior,Masters,Male,Single,1
1852,42,19,5497,3,5,62,9,5,8.5,5.8,Audit,Senior,PhD,Female,Single,0
1853,40,17,14552,5,13,43,8,1,1.6,3.5,Operations,Lead,Other,Non-binary,Married,0
1854,50,13,9711,4,6,38,11,5,27.0,1.9,Risk,Lead,Bachelors,Female,Single,0
1855,46,17,6258,5,0,39,9,5,21.8,5.2,Operations,Mid,Bachelors,Non-binary,Divorced,0
1856,54,27,6165,3,3,6,9,2,29.9,6.3,Risk,Lead,Masters,Non-binary,Married,0
1857,53,13,7721,3,6,69,8,2,9.1,1.4,Compliance,Lead,Other,Female,Divorced,0
1858,56,19,7281,2,24,24,15,2,26.4,4.6,Risk,Senior,Other,Female,Single,1
1859,59,20,11350,4,15,58,2,2,18.1,3.3,Investment Banking,Junior,PhD,Male,Married,1
1860,47,23,8559,3,2,12,1,4,13.6,1.3,Compliance,Junior,PhD,Female,Single,0
1861,32,14,5805,5,1,61,9,3,6.7,2.1,Operations,Senior,Bachelors,Female,Married,1
1862,56,21,13671,5,1,7,9,1,22.2,2.3,Compliance,Lead,PhD,Male,Single,1
1863,29,29,8147,5,20,44,13,5,27.1,2.6,Treasury,Senior,PhD,Female,Married,0
1864,35,3,10306,4,15,17,8,2,7.1,8.2,Audit,Lead,Masters,Male,Married,0
1865,31,12,6175,4,11,59,5,3,5.3,5.0,Operations,Lead,Other,Male,Married,0
1866,23,26,9089,4,3,59,3,0,20.9,2.3,Investment Banking,Lead,Other,Female,Divorced,1
1867,30,22,8933,2,5,1,4,1,29.3,1.9,Risk,Junior,PhD,Male,Single,1
1868,24,7,2500,4,4,65,17,3,22.5,3.7,Audit,Mid,PhD,Male,Single,0
1869,42,17,14045,1,2,13,16,2,8.5,8.2,Finance,Junior,PhD,Male,Married,0
1870,47,11,11871,3,5,47,16,2,12.6,4.3,Audit,Lead,Bachelors,Female,Divorced,0
1871,29,22,6808,3,0,55,3,3,11.5,2.4,Operations,Senior,Bachelors,Female,Married,0
1872,23,13,4693,3,1,11,6,2,25.6,4.6,Investment Banking,Senior,Masters,Male,Single,0
1873,27,1,9042,3,17,54,1,3,23.1,6.0,Investment Banking,Lead,Bachelors,Female,Single,0
1874,49,17,8260,3,11,27,16,5,17.7,1.3,Audit,Mid,Other,Non-binary,Married,1
1875,50,23,9067,4,4,3,15,3,8.2,6.6,Audit,Junior,Bachelors,Male,Married,0
1876,47,1,8574,2,5,35,7,5,28.1,4.6,Treasury,Junior,Other,Non-binary,Married,1
1877,46,10,9518,4,3,49,2,4,19.6,1.1,Compliance,Lead,Bachelors,Female,Single,0
1878,33,8,12341,3,10,2,10,4,29.1,7.1,Audit,Lead,Bachelors,Non-binary,Married,0
1879,26,11,9704,4,12,0,15,4,17.4,7.4,Risk,Mid,Masters,Female,Married,0
1880,55,16,4851,4,11,16,6,2,24.6,6.7,Investment Banking,Junior,PhD,Female,Single,0
1881,58,14,12087,4,10,70,2,2,24.4,4.1,Risk,Mid,PhD,Male,Married,1
1882,36,24,12921,4,1,61,17,5,10.1,5.8,Treasury,Junior,PhD,Non-binary,Divorced,0
1883,57,16,17456,3,3,47,1,5,28.9,4.5,Audit,Mid,Masters,Male,Single,1
1884,36,25,4629,4,5,61,1,1,0.7,7.3,Audit,Mid,Other,Non-binary,Married,0
1885,44,28,8728,3,3,68,4,3,23.1,6.3,Treasury,Mid,Bachelors,Female,Married,0
1886,27,25,2500,3,11,18,16,8,29.0,1.7,Operations,Senior,Masters,Female,Single,1
1887,42,17,9659,4,3,33,8,3,10.2,6.8,Finance,Senior,Other,Male,Single,0
1888,44,21,6355,1,1,48,1,6,19.4,7.2,Finance,Senior,Masters,Non-binary,Divorced,0
1889,37,5,13770,4,4,79,19,1,16.9,4.3,Compliance,Junior,Masters,Non-binary,Married,0
1890,36,16,5676,4,31,46,11,3,22.8,8.9,Risk,Mid,Other,Female,Married,0
1891,46,22,2932,3,2,49,17,2,26.0,8.6,Operations,Lead,PhD,Male,Married,0
1892,57,23,6586,2,7,25,10,1,18.1,2.6,Risk,Lead,Bachelors,Female,Single,1
1893,32,17,2500,2,4,55,12,2,24.5,9.1,Operations,Junior,PhD,Female,Single,0
1894,36,7,10253,5,0,77,9,3,9.4,5.0,Treasury,Junior,Masters,Male,Single,0
1895,25,8,2500,4,5,13,7,4,6.9,7.5,Compliance,Lead,Other,Non-binary,Married,0
1896,42,5,8085,2,9,77,12,2,12.9,8.3,Treasury,Mid,Masters,Non-binary,Married,0
1897,34,4,2500,3,5,24,15,2,20.3,5.5,Risk,Senior,PhD,Female,Single,0
1898,43,11,7039,4,16,3,8,3,5.6,4.6,Investment Banking,Junior,PhD,Non-binary,Divorced,0
1899,40,24,12930,4,2,78,17,5,20.4,9.2,Compliance,Junior,PhD,Male,Married,0
1900,55,28,9081,1,0,31,5,3,11.8,3.1,Audit,Junior,Bachelors,Non-binary,Divorced,1
1901,35,27,5409,3,22,77,14,3,23.9,3.3,Investment Banking,Lead,PhD,Non-binary,Single,1
1902,25,10,7906,5,3,64,2,2,1.1,4.3,Operations,Senior,Bachelors,Female,Married,0
1903,48,24,8054,1,6,60,16,1,20.0,8.7,Operations,Mid,Bachelors,Non-binary,Divorced,0
1904,50,0,9417,3,12,19,17,3,19.5,9.4,Compliance,Mid,PhD,Male,Married,0
1905,49,10,3899,5,3,73,3,4,28.2,3.0,Treasury,Lead,Other,Female,Divorced,0
1906,56,18,9777,4,10,9,1,2,21.4,8.8,Compliance,Junior,Masters,Male,Married,0
1907,29,8,2500,3,1,33,18,1,23.9,3.3,Treasury,Lead,Masters,Non-binary,Divorced,0
1908,37,26,6110,2,2,60,18,5,27.1,9.7,Compliance,Lead,Bachelors,Non-binary,Divorced,0
1909,57,1,6535,1,1,26,4,2,20.3,6.4,Treasury,Mid,Bachelors,Female,Single,0
1910,51,11,9899,3,13,39,15,2,8.7,1.1,Finance,Senior,Bachelors,Male,Single,0
1911,39,3,8067,5,2,64,19,5,26.1,1.3,Compliance,Mid,Masters,Non-binary,Divorced,1
1912,23,3,3783,3,10,32,19,1,22.4,2.3,Treasury,Lead,Bachelors,Non-binary,Married,0
1913,34,17,5045,4,22,67,10,3,12.7,2.7,Audit,Lead,Other,Female,Divorced,1
1914,25,14,8596,5,6,70,5,6,21.3,7.9,Risk,Junior,Other,Non-binary,Married,0
1915,47,18,7762,3,6,8,19,4,26.0,3.0,Investment Banking,Junior,Bachelors,Non-binary,Married,1
1916,46,12,6262,3,4,15,11,6,29.3,9.7,Investment Banking,Lead,Masters,Non-binary,Married,0
1917,51,18,6557,4,3,4,7,0,28.6,6.7,Investment Banking,Mid,PhD,Male,Married,0
1918,32,16,10088,5,5,22,5,3,9.8,7.2,Risk,Junior,Masters,Male,Single,0
1919,28,5,6446,4,7,42,12,5,12.7,3.0,Compliance,Senior,PhD,Male,Divorced,0
1920,52,15,7735,2,34,56,19,3,3.3,9.0,Compliance,Senior,PhD,Non-binary,Married,1
1921,31,23,14509,4,22,50,15,4,7.4,7.0,Operations,Lead,Bachelors,Female,Single,0
1922,60,11,3728,4,15,12,12,1,26.5,8.8,Treasury,Senior,Other,Female,Married,0
1923,34,18,2500,5,17,23,4,7,10.8,9.6,Compliance,Senior,Bachelors,Female,Married,0
1924,52,4,10350,2,5,10,12,2,18.6,2.1,Risk,Junior,PhD,Male,Single,1
1925,28,16,5964,4,8,51,18,4,20.0,1.9,Risk,Junior,Bachelors,Male,Single,0
1926,57,25,7045,5,18,16,17,4,23.5,8.2,Investment Banking,Mid,PhD,Male,Married,0
1927,41,22,5656,3,3,36,19,1,5.5,8.8,Risk,Junior,Bachelors,Male,Divorced,0
1928,25,25,7220,3,26,12,16,3,9.1,6.3,Treasury,Mid,Other,Non-binary,Single,0
1929,28,28,12795,2,4,61,11,3,13.5,4.3,Finance,Junior,Other,Female,Divorced,1
1930,22,0,10406,3,7,7,2,6,10.9,6.9,Compliance,Lead,Masters,Female,Married,0
1931,34,27,10586,3,9,55,16,4,29.5,3.8,Investment Banking,Mid,PhD,Male,Married,0
1932,43,26,3751,5,24,69,1,3,25.0,3.1,Finance,Lead,PhD,Female,Married,1
1933,42,24,4546,3,2,43,17,3,14.4,5.4,Treasury,Mid,Bachelors,Female,Married,0
1934,43,23,2500,3,10,59,18,3,26.4,2.9,Investment Banking,Senior,Masters,Male,Married,1
1935,49,22,5571,4,5,40,13,3,10.4,5.4,Audit,Mid,Other,Male,Married,0
1936,30,9,10870,3,2,20,5,4,23.6,9.6,Compliance,Mid,Bachelors,Male,Divorced,0
